OBJECTID_1,OBJECTID,Id,GridID,Total,Shape__Area,Shape__Length
564,1361,0,1361,5,6969600.70410156,10560.0005335212
565,2111,0,2111,1,6969599.83813477,10559.9998773336
566,910,0,910,3,6969599.8380127,10559.9998773336
567,2330,0,2330,3,6969599.8380127,10559.9998773336
568,1413,0,1413,2,6969599.83813477,10559.9998773336
569,3612,0,3612,2,6969599.83813477,10559.9998773336
570,437,0,437,2,6969599.83813477,10559.9998773336
571,3279,0,3279,4,6969599.83813477,10559.9998773336
572,1615,0,1615,4,6969600.7043457,10560.0005334914
573,2972,0,2972,4,6969599.8380127,10559.9998773336
574,524,0,524,4,6969599.83813477,10559.9998773336
575,3733,0,3733,3,6969599.8380127,10559.9998773336
576,720,0,720,3,6969599.83813477,10559.9998773336
577,2294,0,2294,4,6969599.83813477,10559.9998773336
578,2537,0,2537,3,6969599.83813477,10559.9998773336
579,1562,0,1562,5,6969600.70422363,10560.0005334914
580,1528,0,1528,0,6969600.70422363,10560.0005334914
581,314,0,314,3,6969600.70422363,10560.0005334914
582,2923,0,2923,4,6969599.83813477,10559.9998773336
583,4028,0,4028,3,6969600.70410156,10560.0005334914
584,4020,0,4020,0,6969600.70422363,10560.0005334914
585,647,0,647,3,6969599.83813477,10559.9998773336
586,1058,0,1058,1,6969599.83813477,10559.9998773336
587,700,0,700,4,6969599.8380127,10559.9998773336
588,1324,0,1324,5,6969599.83813477,10559.9998773336
589,1503,0,1503,5,6969599.8380127,10559.9998773336
590,2419,0,2419,4,6969599.83813477,10559.9998773336
591,2743,0,2743,3,6969600.70422363,10560.0005334914
592,3150,0,3150,4,6969599.8380127,10559.9998773336
593,3624,0,3624,4,6969599.8380127,10559.9998773336
594,3050,0,3050,3,6969599.8380127,10559.9998773336
595,1164,0,1164,2,6969599.8380127,10559.9998773336
596,2458,0,2458,4,6969599.8380127,10559.9998773336
597,3099,0,3099,2,6969599.83813477,10559.9998773336
598,1410,0,1410,1,6969599.8380127,10559.9998773336
599,496,0,496,4,6969599.8380127,10559.9998773336
600,1051,0,1051,3,6969599.83813477,10559.9998773336
601,3745,0,3745,4,6969599.83813477,10559.9998773336
602,959,0,959,3,6969600.70422363,10560.0005334914
603,2678,0,2678,2,6969599.83813477,10559.9998773336
604,998,0,998,1,6969599.8380127,10559.9998773336
605,1841,0,1841,5,6969599.83813477,10559.9998773336
606,545,0,545,3,6969599.8380127,10559.9998773336
607,3903,0,3903,1,6969600.70422363,10560.0005334914
608,997,0,997,3,6969599.83813477,10559.9998773336
609,3686,0,3686,3,6969599.83813477,10559.9998773336
610,549,0,549,3,6969600.70410156,10560.0005335212
611,1065,0,1065,2,6969599.83813477,10559.9998773336
612,1638,0,1638,1,6969599.83813477,10559.9998773336
613,1732,0,1732,2,6969599.8380127,10559.9998773336
614,2334,0,2334,3,6969599.8380127,10559.9998773336
615,1137,0,1137,4,6969599.8380127,10559.9998773336
616,2532,0,2532,3,6969600.70422363,10560.0005334914
617,1243,0,1243,4,6969599.83813477,10559.9998773336
618,2238,0,2238,3,6969599.83813477,10559.9998773336
619,3392,0,3392,5,6969600.70422363,10560.0005334914
620,3386,0,3386,4,6969600.70410156,10560.0005334914
621,2234,0,2234,1,6969599.8380127,10559.9998773336
622,1540,0,1540,2,6969600.70410156,10560.0005334914
623,843,0,843,5,6969599.83813477,10559.9998773336
624,771,0,771,1,6969600.7043457,10560.0005334914
625,2681,0,2681,1,6969599.83813477,10559.9998773336
626,2802,0,2802,1,6969600.70422363,10560.0005334914
627,1418,0,1418,5,6969599.83813477,10559.9998773336
628,1368,0,1368,3,6969599.83813477,10559.9998773336
629,1770,0,1770,5,6969599.83825684,10559.9998773336
630,2339,0,2339,4,6969599.8380127,10559.9998773336
631,2526,0,2526,3,6969599.8380127,10559.9998773336
632,2684,0,2684,4,6969599.83813477,10559.9998773336
633,3681,0,3681,4,6969600.70422363,10560.0005335212
634,958,0,958,4,6969600.70422363,10560.0005334914
635,1618,0,1618,5,6969599.8380127,10559.9998773336
636,3393,0,3393,5,6969600.70410156,10560.0005334914
637,1605,0,1605,4,6969599.8380127,10559.9998773336
638,1731,0,1731,3,6969600.7043457,10560.0005334914
639,1141,0,1141,4,6969599.83813477,10559.9998773336
640,436,0,436,3,6969599.8380127,10559.9998773336
641,1695,0,1695,1,6969599.8380127,10559.9998773336
642,2007,0,2007,4,6969599.8380127,10559.9998773336
643,1263,0,1263,4,6969599.83813477,10559.9998773336
644,1616,0,1616,4,6969599.8380127,10559.9998773336
645,3799,0,3799,3,6969599.8380127,10559.9998773336
646,2172,0,2172,1,6969600.70422363,10560.0005335212
647,1777,0,1777,3,6969599.83813477,10559.9998773336
648,904,0,904,5,6969599.83813477,10559.9998773336
649,2919,0,2919,5,6969599.8380127,10559.9998773336
650,1622,0,1622,4,6969599.8380127,10559.9998773336
651,2097,0,2097,3,6969599.8380127,10559.9998773336
652,3439,0,3439,2,6969600.70422363,10560.0005334914
653,1593,0,1593,4,6969600.70422363,10560.0005335212
654,370,0,370,3,6969599.8380127,10559.9998773336
655,3853,0,3853,4,6969599.83813477,10559.9998773336
656,1641,0,1641,3,6969600.70422363,10560.0005334914
657,1541,0,1541,2,6969600.70422363,10560.0005334914
658,1121,0,1121,3,6969599.83813477,10559.9998773336
659,587,0,587,3,6969599.8380127,10559.9998773336
660,3847,0,3847,3,6969599.83813477,10559.9998773336
661,1190,0,1190,4,6969599.8380127,10559.9998773336
662,371,0,371,4,6969599.83813477,10559.9998773336
663,1072,0,1072,4,6969599.83825684,10559.9998773336
664,1724,0,1724,2,6969599.83813477,10559.9998773336
665,3100,0,3100,3,6969599.83813477,10559.9998773336
666,2765,0,2765,2,6969599.8380127,10559.9998773336
667,2864,0,2864,5,6969599.83813477,10559.9998773336
668,3554,0,3554,0,6969599.8380127,10559.9998773336
669,2100,0,2100,4,6969599.83813477,10559.9998773336
670,1202,0,1202,4,6969599.8380127,10559.9998773336
671,2133,0,2133,4,6969599.83813477,10559.9998773336
672,1301,0,1301,3,6969599.83813477,10559.9998773336
673,1886,0,1886,4,6969599.8380127,10559.9998773336
674,2397,0,2397,4,6969599.83813477,10559.9998773336
675,2448,0,2448,5,6969599.8380127,10559.9998773336
676,3089,0,3089,4,6969599.83813477,10559.9998773336
677,2068,0,2068,2,6969600.70422363,10560.0005334914
678,2521,0,2521,1,6969600.70422363,10560.0005335212
679,3854,0,3854,5,6969599.8380127,10559.9998773336
680,487,0,487,1,6969599.83813477,10559.9998773336
681,558,0,558,3,6969599.83813477,10559.9998773336
682,2915,0,2915,3,6969599.83813477,10559.9998773336
683,2281,0,2281,3,6969599.83813477,10559.9998773336
684,2637,0,2637,2,6969600.70422363,10560.0005335212
685,3040,0,3040,4,6969599.8380127,10559.9998773336
686,2344,0,2344,3,6969599.83813477,10559.9998773336
687,2572,0,2572,4,6969599.83813477,10559.9998773336
688,3911,0,3911,3,6969599.8380127,10559.9998773336
689,256,0,256,2,6969599.8380127,10559.9998773336
690,902,0,902,5,6969599.83825684,10559.9998773336
691,2131,0,2131,5,6969599.83813477,10559.9998773336
692,845,0,845,4,6969599.83813477,10559.9998773336
693,2396,0,2396,4,6969599.83813477,10559.9998773336
694,254,0,254,3,6969599.8380127,10559.9998773336
695,3337,0,3337,4,6969599.8380127,10559.9998773336
696,2581,0,2581,3,6969599.83813477,10559.9998773336
697,1406,0,1406,4,6969599.8380127,10559.9998773336
698,932,0,932,5,6969600.70422363,10560.0005334914
699,375,0,375,4,6969600.70422363,10560.0005335212
700,3276,0,3276,3,6969599.8380127,10559.9998773336
701,1054,0,1054,1,6969599.8380127,10559.9998773336
702,1897,0,1897,4,6969599.8380127,10559.9998773336
703,3509,0,3509,4,6969599.83813477,10559.9998773336
704,3616,0,3616,2,6969599.8380127,10559.9998773336
705,1108,0,1108,3,6969600.70422363,10560.0005334914
706,1642,0,1642,3,6969599.83813477,10559.9998773336
707,2562,0,2562,4,6969599.83813477,10559.9998773336
708,1722,0,1722,4,6969599.83813477,10559.9998773336
709,2159,0,2159,4,6969600.70422363,10560.0005335212
710,1379,0,1379,5,6969599.8380127,10559.9998773336
711,964,0,964,4,6969600.70422363,10560.0005334914
712,2301,0,2301,1,6969599.8380127,10559.9998773336
713,1889,0,1889,4,6969599.8380127,10559.9998773336
714,3385,0,3385,4,6969600.70422363,10560.0005334914
715,438,0,438,2,6969599.8380127,10559.9998773336
716,1362,0,1362,4,6969599.83813477,10559.9998773336
717,2808,0,2808,1,6969600.70410156,10560.0005334914
718,1680,0,1680,4,6969599.83813477,10559.9998773336
719,2414,0,2414,1,6969599.83813477,10559.9998773336
720,936,0,936,3,6969600.70422363,10560.0005334914
721,1269,0,1269,4,6969599.83813477,10559.9998773336
722,1176,0,1176,2,6969599.8380127,10559.9998773336
723,430,0,430,3,6969599.83813477,10559.9998773336
724,1637,0,1637,1,6969599.8380127,10559.9998773336
725,3680,0,3680,2,6969599.83813477,10559.9998773336
726,3503,0,3503,2,6969599.83813477,10559.9998773336
727,1985,0,1985,2,6969599.8380127,10559.9998773336
728,2585,0,2585,2,6969599.83813477,10559.9998773336
729,2749,0,2749,3,6969599.8380127,10559.9998773336
730,1530,0,1530,2,6969600.70422363,10560.0005334914
731,1437,0,1437,4,6969599.83813477,10559.9998773336
732,1345,0,1345,1,6969599.83813477,10559.9998773336
733,1693,0,1693,2,6969599.8380127,10559.9998773336
734,2529,0,2529,2,6969599.83813477,10559.9998773336
735,3909,0,3909,2,6969599.83813477,10559.9998773336
736,3453,0,3453,5,6969599.8380127,10559.9998773336
737,1402,0,1402,3,6969599.8380127,10559.9998773336
738,2012,0,2012,5,6969599.8380127,10559.9998773336
739,657,0,657,2,6969599.83813477,10559.9998773336
740,1297,0,1297,0,6969599.8380127,10559.9998773336
741,1010,0,1010,5,6969599.8380127,10559.9998773336
742,2633,0,2633,4,6969599.83813477,10559.9998773336
743,2451,0,2451,3,6969599.8380127,10559.9998773336
744,1468,0,1468,2,6969599.83813477,10559.9998773336
745,2274,0,2274,2,6969599.8380127,10559.9998773336
746,2340,0,2340,4,6969599.83825684,10559.9998773336
747,2118,0,2118,4,6969599.8380127,10559.9998773336
748,3436,0,3436,0,6969599.8380127,10559.9998773336
749,1962,0,1962,4,6969599.83813477,10559.9998773336
750,1829,0,1829,5,6969599.8380127,10559.9998773336
751,2510,0,2510,4,6969599.8380127,10559.9998773336
752,1403,0,1403,2,6969599.83813477,10559.9998773336
753,2279,0,2279,2,6969600.70422363,10560.0005334914
754,142,0,142,3,6969599.83813477,10559.9998773336
755,905,0,905,4,6969599.8380127,10559.9998773336
756,3269,0,3269,4,6969599.8380127,10559.9998773336
757,2565,0,2565,3,6969599.83813477,10559.9998773336
758,3496,0,3496,0,6969599.83813477,10559.9998773336
759,3266,0,3266,3,6969599.83813477,10559.9998773336
760,2969,0,2969,2,6969599.83813477,10559.9998773336
761,469,0,469,5,6969599.83813477,10559.9998773336
762,1670,0,1670,3,6969599.83813477,10559.9998773336
763,1074,0,1074,5,6969599.8380127,10559.9998773336
764,2812,0,2812,2,6969600.70410156,10560.0005334914
765,759,0,759,4,6969599.8380127,10559.9998773336
766,831,0,831,2,6969599.8380127,10559.9998773336
767,2506,0,2506,4,6969599.83813477,10559.9998773336
768,3148,0,3148,4,6969599.8380127,10559.9998773336
769,1776,0,1776,3,6969599.8380127,10559.9998773336
770,1029,0,1029,5,6969599.8380127,10559.9998773336
771,1672,0,1672,3,6969599.83813477,10559.9998773336
772,1230,0,1230,3,6969599.83813477,10559.9998773336
773,1748,0,1748,3,6969599.83813477,10559.9998773336
774,898,0,898,5,6969599.8380127,10559.9998773336
775,2223,0,2223,1,6969599.8380127,10559.9998773336
776,2282,0,2282,1,6969599.8380127,10559.9998773336
777,2302,0,2302,4,6969599.83813477,10559.9998773336
778,3619,0,3619,2,6969599.8380127,10559.9998773336
779,3340,0,3340,3,6969599.83825684,10559.9998773336
780,1498,0,1498,5,6969599.83813477,10559.9998773336
781,1126,0,1126,5,6969599.83813477,10559.9998773336
782,1515,0,1515,4,6969600.70422363,10560.0005334914
783,3282,0,3282,4,6969599.8380127,10559.9998773336
784,2635,0,2635,1,6969599.83813477,10559.9998773336
785,1526,0,1526,1,6969600.70422363,10560.0005334914
786,946,0,946,3,6969600.70422363,10560.0005334914
787,2407,0,2407,3,6969599.83813477,10559.9998773336
788,1376,0,1376,5,6969599.8380127,10559.9998773336
789,789,0,789,5,6969599.83813477,10559.9998773336
790,2528,0,2528,4,6969599.8380127,10559.9998773336
791,1486,0,1486,4,6969599.83813477,10559.9998773336
792,1194,0,1194,4,6969599.8380127,10559.9998773336
793,1205,0,1205,4,6969599.8380127,10559.9998773336
794,1589,0,1589,3,6969599.8380127,10559.9998773336
795,1373,0,1373,5,6969599.8380127,10559.9998773336
796,1064,0,1064,1,6969599.8380127,10559.9998773336
797,1754,0,1754,0,6969599.8380127,10559.9998773336
798,3455,0,3455,5,6969599.8380127,10559.9998773336
799,766,0,766,2,6969599.8380127,10559.9998773336
800,4029,0,4029,1,6969601.57043457,10560.0011896789
801,1430,0,1430,4,6969600.70410156,10560.0005334914
802,885,0,885,0,6969599.8380127,10559.9998773336
803,318,0,318,5,6969600.7043457,10560.0005334914
804,2930,0,2930,3,6969599.83825684,10559.9998773336
805,2058,0,2058,1,6969599.8380127,10559.9998773336
806,377,0,377,4,6969599.83813477,10559.9998773336
807,1458,0,1458,4,6969599.83813477,10559.9998773336
808,1866,0,1866,2,6969599.8380127,10559.9998773336
809,4030,0,4030,3,6969600.70410156,10560.0005334914
810,1367,0,1367,4,6969599.83813477,10559.9998773336
811,656,0,656,3,6969599.83813477,10559.9998773336
812,1988,0,1988,4,6969599.8380127,10559.9998773336
813,2586,0,2586,4,6969599.83813477,10559.9998773336
814,1260,0,1260,4,6969599.83813477,10559.9998773336
815,1145,0,1145,4,6969599.83813477,10559.9998773336
816,3271,0,3271,2,6969599.8380127,10559.9998773336
817,1460,0,1460,3,6969599.83813477,10559.9998773336
818,3852,0,3852,3,6969599.8380127,10559.9998773336
819,1139,0,1139,1,6969599.83813477,10559.9998773336
820,2463,0,2463,2,6969600.7043457,10560.0005335212
821,1009,0,1009,4,6969599.83813477,10559.9998773336
822,1473,0,1473,5,6969599.8380127,10559.9998773336
823,886,0,886,1,6969599.8380127,10559.9998773336
824,3507,0,3507,3,6969600.7043457,10560.0005335212
825,608,0,608,4,6969599.8380127,10559.9998773336
826,675,0,675,3,6969599.8380127,10559.9998773336
827,2519,0,2519,1,6969599.8380127,10559.9998773336
828,1012,0,1012,4,6969599.8380127,10559.9998773336
829,1381,0,1381,4,6969599.8380127,10559.9998773336
830,783,0,783,4,6969599.83813477,10559.9998773336
831,1201,0,1201,4,6969599.83813477,10559.9998773336
832,2099,0,2099,3,6969599.83813477,10559.9998773336
833,3047,0,3047,4,6969599.8380127,10559.9998773336
834,672,0,672,4,6969599.8380127,10559.9998773336
835,3623,0,3623,4,6969600.70422363,10560.0005335212
836,3508,0,3508,4,6969599.8380127,10559.9998773336
837,1320,0,1320,5,6969599.8380127,10559.9998773336
838,84,0,84,4,6969599.8380127,10559.9998773336
839,1554,0,1554,5,6969600.70422363,10560.0005334914
840,1765,0,1765,1,6969599.8380127,10559.9998773336
841,2468,0,2468,4,6969599.83825684,10559.9998773336
842,1771,0,1771,4,6969599.8380127,10559.9998773336
843,1809,0,1809,1,6969599.83813477,10559.9998773336
844,1105,0,1105,3,6969599.83813477,10559.9998773336
845,1313,0,1313,3,6969599.8380127,10559.9998773336
846,4031,0,4031,4,6969600.7043457,10560.0005334914
847,3797,0,3797,4,6969600.70422363,10560.0005335212
848,2693,0,2693,1,6969599.83813477,10559.9998773336
849,1961,0,1961,3,6969599.83813477,10559.9998773336
850,884,0,884,0,6969599.83813477,10559.9998773336
851,3742,0,3742,4,6969599.8380127,10559.9998773336
852,735,0,735,3,6969599.8380127,10559.9998773336
853,3569,0,3569,4,6969599.83813477,10559.9998773336
854,1655,0,1655,4,6969599.83813477,10559.9998773336
855,1343,0,1343,3,6969599.83813477,10559.9998773336
856,1318,0,1318,5,6969599.83813477,10559.9998773336
857,1490,0,1490,4,6969599.83813477,10559.9998773336
858,199,0,199,3,6969599.8380127,10559.9998773336
859,1364,0,1364,5,6969599.8380127,10559.9998773336
860,1955,0,1955,4,6969599.83813477,10559.9998773336
861,1086,0,1086,5,6969599.8380127,10559.9998773336
862,3499,0,3499,2,6969599.83813477,10559.9998773336
863,2359,0,2359,2,6969599.83813477,10559.9998773336
864,1790,0,1790,2,6969599.83813477,10559.9998773336
865,765,0,765,3,6969599.83813477,10559.9998773336
866,933,0,933,5,6969600.70422363,10560.0005334914
867,1327,0,1327,5,6969599.83813477,10559.9998773336
868,1726,0,1726,3,6969599.8380127,10559.9998773336
869,1236,0,1236,4,6969599.8380127,10559.9998773336
870,1178,0,1178,3,6969599.83813477,10559.9998773336
871,3396,0,3396,3,6969600.70422363,10560.0005334914
872,835,0,835,3,6969599.83813477,10559.9998773336
873,1252,0,1252,4,6969599.83813477,10559.9998773336
874,2621,0,2621,4,6969599.83813477,10559.9998773336
875,3438,0,3438,2,6969599.8380127,10559.9998773336
876,2040,0,2040,2,6969599.83813477,10559.9998773336
877,1434,0,1434,4,6969599.8380127,10559.9998773336
878,588,0,588,4,6969599.83813477,10559.9998773336
879,1021,0,1021,4,6969599.83813477,10559.9998773336
880,970,0,970,3,6969600.70422363,10560.0005334914
881,3845,0,3845,3,6969600.70422363,10560.0005334914
882,951,0,951,5,6969600.70410156,10560.0005334914
883,2632,0,2632,3,6969599.8380127,10559.9998773336
884,3495,0,3495,2,6969599.8380127,10559.9998773336
885,3915,0,3915,3,6969599.83813477,10559.9998773336
886,960,0,960,4,6969600.70422363,10560.0005334914
887,935,0,935,5,6969600.70422363,10560.0005334914
888,2059,0,2059,0,6969599.83813477,10559.9998773336
889,1073,0,1073,5,6969599.8380127,10559.9998773336
890,3440,0,3440,3,6969599.83813477,10559.9998773336
891,1419,0,1419,4,6969600.7043457,10560.0005335212
892,3155,0,3155,4,6969599.8380127,10559.9998773336
893,3107,0,3107,5,6969599.83813477,10559.9998773336
894,1400,0,1400,4,6969599.8380127,10559.9998773336
895,1563,0,1563,5,6969600.70422363,10560.0005334914
896,1884,0,1884,1,6969599.83825684,10559.9998773336
897,1172,0,1172,2,6969599.8380127,10559.9998773336
898,1555,0,1555,5,6969600.70422363,10560.0005334914
899,2638,0,2638,1,6969599.83813477,10559.9998773336
900,1833,0,1833,4,6969599.8380127,10559.9998773336
901,2350,0,2350,2,6969599.8380127,10559.9998773336
902,1070,0,1070,5,6969599.83813477,10559.9998773336
903,3094,0,3094,4,6969599.8380127,10559.9998773336
904,3669,0,3669,2,6969599.83789063,10559.9998773336
905,1606,0,1606,5,6969599.83813477,10559.9998773336
906,2216,0,2216,3,6969599.8380127,10559.9998773336
907,440,0,440,4,6969599.8380127,10559.9998773336
908,950,0,950,2,6969600.70422363,10560.0005334914
909,3044,0,3044,3,6969599.83825684,10559.9998773336
910,2466,0,2466,5,6969599.83813477,10559.9998773336
911,1935,0,1935,2,6969599.83813477,10559.9998773336
912,2748,0,2748,3,6969599.8380127,10559.9998773336
913,1483,0,1483,2,6969599.8380127,10559.9998773336
914,1782,0,1782,2,6969599.8380127,10559.9998773336
915,2232,0,2232,1,6969599.83825684,10559.9998773336
916,2459,0,2459,4,6969599.83813477,10559.9998773336
917,1019,0,1019,4,6969599.8380127,10559.9998773336
918,2004,0,2004,2,6969599.8380127,10559.9998773336
919,2392,0,2392,4,6969599.83813477,10559.9998773336
920,528,0,528,5,6969600.70422363,10560.0005334914
921,1700,0,1700,2,6969599.83813477,10559.9998773336
922,679,0,679,4,6969599.83813477,10559.9998773336
923,3621,0,3621,3,6969599.83813477,10559.9998773336
924,1577,0,1577,0,6969599.83813477,10559.9998773336
925,2062,0,2062,0,6969599.83813477,10559.9998773336
926,3730,0,3730,3,6969599.83813477,10559.9998773336
927,261,0,261,3,6969599.83813477,10559.9998773336
928,1008,0,1008,1,6969599.83813477,10559.9998773336
929,2163,0,2163,1,6969601.5703125,10560.0011896789
930,1633,0,1633,5,6969599.8380127,10559.9998773336
931,2415,0,2415,2,6969599.8380127,10559.9998773336
932,1850,0,1850,2,6969599.83813477,10559.9998773336
933,2044,0,2044,4,6969599.8380127,10559.9998773336
934,1257,0,1257,4,6969599.8380127,10559.9998773336
935,3629,0,3629,4,6969599.8380127,10559.9998773336
936,2811,0,2811,1,6969601.57043457,10560.0011896789
937,2758,0,2758,4,6969599.8380127,10559.9998773336
938,143,0,143,3,6969600.70422363,10560.0005335212
939,1747,0,1747,5,6969599.8380127,10559.9998773336
940,467,0,467,5,6969599.8380127,10559.9998773336
941,1415,0,1415,4,6969599.83813477,10559.9998773336
942,1942,0,1942,2,6969599.8380127,10559.9998773336
943,3796,0,3796,2,6969599.83813477,10559.9998773336
944,1610,0,1610,4,6969599.8380127,10559.9998773336
945,1814,0,1814,1,6969599.83813477,10559.9998773336
946,2178,0,2178,1,6969600.70422363,10560.0005335212
947,1998,0,1998,1,6969599.8380127,10559.9998773336
948,3383,0,3383,4,6969600.70422363,10560.0005334914
949,1882,0,1882,2,6969599.8380127,10559.9998773336
950,3556,0,3556,2,6969599.8380127,10559.9998773336
951,2408,0,2408,2,6969599.83813477,10559.9998773336
952,499,0,499,4,6969599.8380127,10559.9998773336
953,954,0,954,5,6969600.70422363,10560.0005334914
954,1644,0,1644,4,6969599.8380127,10559.9998773336
955,1071,0,1071,5,6969600.70410156,10560.0005335212
956,1842,0,1842,5,6969599.83813477,10559.9998773336
957,3965,0,3965,2,6969599.8380127,10559.9998773336
958,1438,0,1438,4,6969599.8380127,10559.9998773336
959,1623,0,1623,4,6969599.83813477,10559.9998773336
960,3036,0,3036,4,6969599.83813477,10559.9998773336
961,2060,0,2060,2,6969599.8380127,10559.9998773336
962,2925,0,2925,4,6969599.83813477,10559.9998773336
963,1469,0,1469,2,6969599.8380127,10559.9998773336
964,2928,0,2928,3,6969599.83813477,10559.9998773336
965,3149,0,3149,3,6969600.7043457,10560.0005334914
966,777,0,777,4,6969599.83813477,10559.9998773336
967,882,0,882,1,6969599.83825684,10559.9998773336
968,1404,0,1404,4,6969599.8380127,10559.9998773336
969,3395,0,3395,5,6969600.70422363,10560.0005334914
970,852,0,852,4,6969599.83813477,10559.9998773336
971,2465,0,2465,5,6969599.8380127,10559.9998773336
972,374,0,374,4,6969599.83813477,10559.9998773336
973,955,0,955,5,6969601.5703125,10560.0011896789
974,1266,0,1266,4,6969599.8380127,10559.9998773336
975,3096,0,3096,4,6969599.8380127,10559.9998773336
976,1718,0,1718,4,6969599.83813477,10559.9998773336
977,1963,0,1963,5,6969600.70410156,10560.0005334914
978,379,0,379,4,6969599.8380127,10559.9998773336
979,1350,0,1350,3,6969599.83813477,10559.9998773336
980,1650,0,1650,2,6969599.8380127,10559.9998773336
981,1179,0,1179,2,6969599.83813477,10559.9998773336
982,323,0,323,5,6969600.70422363,10560.0005334914
983,2332,0,2332,2,6969599.83825684,10559.9998773336
984,2187,0,2187,2,6969600.70422363,10560.0005335212
985,3265,0,3265,4,6969600.70422363,10560.0005334914
986,3962,0,3962,2,6969599.8380127,10559.9998773336
987,758,0,758,4,6969599.83813477,10559.9998773336
988,604,0,604,4,6969599.8380127,10559.9998773336
989,1033,0,1033,4,6969599.83813477,10559.9998773336
990,2810,0,2810,1,6969600.70422363,10560.0005334914
991,2230,0,2230,1,6969599.83825684,10559.9998773336
992,1951,0,1951,4,6969599.8380127,10559.9998773336
993,2295,0,2295,3,6969599.83789063,10559.9998773336
994,3743,0,3743,3,6969599.83813477,10559.9998773336
995,2051,0,2051,2,6969599.8380127,10559.9998773336
996,2650,0,2650,1,6969599.83813477,10559.9998773336
997,1371,0,1371,4,6969599.8380127,10559.9998773336
998,2243,0,2243,2,6969599.83813477,10559.9998773336
999,3034,0,3034,3,6969599.8380127,10559.9998773336
1000,1014,0,1014,4,6969599.8380127,10559.9998773336
1001,1561,0,1561,5,6969600.70422363,10560.0005334914
1002,945,0,945,1,6969601.5703125,10560.0011896491
1003,2161,0,2161,2,6969600.7043457,10560.0005335212
1004,2222,0,2222,1,6969599.8380127,10559.9998773336
1005,818,0,818,4,6969600.70422363,10560.0005334914
1006,2285,0,2285,3,6969599.83813477,10559.9998773336
1007,2347,0,2347,5,6969600.7043457,10560.0005335212
1008,3561,0,3561,1,6969599.83813477,10559.9998773336
1009,2818,0,2818,5,6969600.70422363,10560.0005334914
1010,376,0,376,3,6969599.8380127,10559.9998773336
1011,1476,0,1476,4,6969599.8380127,10559.9998773336
1012,3046,0,3046,4,6969599.8380127,10559.9998773336
1013,1229,0,1229,4,6969599.8380127,10559.9998773336
1014,830,0,830,1,6969599.83813477,10559.9998773336
1015,1923,0,1923,2,6969599.8380127,10559.9998773336
1016,1896,0,1896,4,6969599.8380127,10559.9998773336
1017,2980,0,2980,5,6969599.83813477,10559.9998773336
1018,1049,0,1049,4,6969599.83813477,10559.9998773336
1019,3732,0,3732,3,6969599.8380127,10559.9998773336
1020,2644,0,2644,4,6969599.8380127,10559.9998773336
1021,2188,0,2188,5,6969600.7043457,10560.0005335212
1022,3093,0,3093,4,6969599.83813477,10559.9998773336
1023,1427,0,1427,3,6969599.83813477,10559.9998773336
1024,3445,0,3445,3,6969599.8380127,10559.9998773336
1025,827,0,827,0,6969599.83813477,10559.9998773336
1026,3626,0,3626,4,6969599.83813477,10559.9998773336
1027,619,0,619,3,6969599.8380127,10559.9998773336
1028,1016,0,1016,4,6969599.83813477,10559.9998773336
1029,2364,0,2364,3,6969599.8380127,10559.9998773336
1030,2814,0,2814,5,6969600.70422363,10560.0005334914
1031,2160,0,2160,2,6969600.70422363,10560.0005335212
1032,1027,0,1027,4,6969599.83813477,10559.9998773336
1033,1356,0,1356,3,6969599.8380127,10559.9998773336
1034,2231,0,2231,3,6969600.70410156,10560.0005335212
1035,598,0,598,3,6969599.8380127,10559.9998773336
1036,842,0,842,5,6969599.83813477,10559.9998773336
1037,2402,0,2402,2,6969599.8380127,10559.9998773336
1038,1489,0,1489,4,6969599.8380127,10559.9998773336
1039,3277,0,3277,3,6969599.83813477,10559.9998773336
1040,794,0,794,3,6969599.8380127,10559.9998773336
1041,2745,0,2745,3,6969599.83813477,10559.9998773336
1042,2821,0,2821,4,6969600.70422363,10560.0005334914
1043,640,0,640,3,6969599.8380127,10559.9998773336
1044,1262,0,1262,5,6969599.83813477,10559.9998773336
1045,969,0,969,2,6969600.70422363,10560.0005334914
1046,3851,0,3851,3,6969599.83813477,10559.9998773336
1047,2705,0,2705,3,6969599.8380127,10559.9998773336
1048,2211,0,2211,1,6969599.8380127,10559.9998773336
1049,1900,0,1900,4,6969599.8380127,10559.9998773336
1050,321,0,321,5,6969600.70422363,10560.0005334914
1051,2708,0,2708,2,6969599.83813477,10559.9998773336
1052,790,0,790,5,6969599.8380127,10559.9998773336
1053,2926,0,2926,1,6969599.83813477,10559.9998773336
1054,2649,0,2649,2,6969599.8380127,10559.9998773336
1055,1678,0,1678,3,6969599.83813477,10559.9998773336
1056,1825,0,1825,2,6969600.7043457,10560.0005335212
1057,2625,0,2625,2,6969599.83813477,10559.9998773336
1058,2065,0,2065,1,6969599.83813477,10559.9998773336
1059,1646,0,1646,2,6969599.8380127,10559.9998773336
1060,1931,0,1931,2,6969600.70422363,10560.0005334914
1061,2591,0,2591,1,6969599.83813477,10559.9998773336
1062,2017,0,2017,4,6969599.8380127,10559.9998773336
1063,2975,0,2975,5,6969600.70410156,10560.0005334914
1064,1902,0,1902,3,6969599.83813477,10559.9998773336
1065,1845,0,1845,4,6969599.83813477,10559.9998773336
